By @skurfuerst Extbase and Fluid are on the #-Typo3 core list now	Typo3	Typo3	TYPO3
lamentablemente paso  #jrztwitterlunch	jrztwitterlunch	jrz twitter lunch	JRZ twitter lunch
reason #123,243,342 I don't like weathermen, school program canceled due 2 rain.Show 6p-7p now 8:15p still no rain  #weathermenRneverright	weathermenRneverright	weathermen R never right
missing my friends that are on holiday in #italy without me.	italy	italy
Eugh, this is so boring... hardly see any tweets since they fiddled with @replies  #twitterisstoooooooooopid	twitterisstoooooooooopid	twitter is stoooooooooopid
@AussieKatieKat but it's such a pretty getup! did you enjoy the #pawparty? My people were doing people stuff...	pawparty	paw party
imified not working good  #imbot	imbot	IMbot	imbot
My classroom  am feeling so nostalgic. I wish I can go back 20 years in time. #pooram http://yfrog.com/05kr7j	pooram	pooram
Couldn't get the #Surface SP1 installed before unit was picked up. Have to do that app in 1/2 day now in v1.0. Going over the edge here	Surface	Surface
Time to watch another #Flashpoint episode. Soon another season finale I'll have to deal with	Flashpoint	Flashpoint
@clicktokill yeah so come for #ShootUrTweeple #sgtweetup 27th June yeah	sgtweetup	sg tweet up
#followfriday @FreelanceSw @Fran6 @adii  @alisonmf @chrisspooner and a bit of personal promotion if you don't mind: @psdrecipes	followfriday	follow friday
Finally. Deleted her number from my phone contacts  #heartbreak	heartbreak	heartbreak
#9	9	9
i need more podcasts  even with #platformbiased this week there wasn't enough. Recommendations?	platformbiased	platform biased
@netcitizen Simply for a change, no update on #hndate. All she said was "will let you know soon"	hndate	HN Date	hn date	HN date
is now in school and got later physics...  wrote the mathtest^^ #schooltime	schooltime	school time
#tweetdeck for iPhone keeps crashing now and again.C'mon guys, needs stable version else back to Twitterfon	tweetdeck	tweetdeck
There's @larryWalksFast chatting w/ his peeps (i.e. anyone). I'll stay here by the bike.  #flyingpig	flyingpig	flying pig
missin the #ia2009 guys really	ia2009	ia 2009	ia2009
Just posting about my first time with the #WiiFit - It's okay...but not what I thought it was going to be  http://bit.ly/K6wwM	WiiFit	Wii Fit
I'm sad that #Without a trace will be canceled.  One of greatest tv series.	Without	Without
Blackout; no power, no traffic lights, in my neighborhood  in #Barcelona. Working on the laptop w/ 3G card. Welcome to the 1st world	Barcelona	Barcelona
Yeah, let's build an app #euruko	euruko	euruko
Just saw a man outside #walmart wearing boots on his hands and yelling at people as they walked in. He went away before I could snap pic	walmart	Walmart	walmart
Still can't upload a background image to Twitter  #backgroundimage	backgroundimage	background image
New Topic #Bristol - That graffiti on my balcony  http://bit.ly/SPxhW	Bristol	Bristol
@bouska I want a #Noh8 Photo! #jealous!	jealous	jealous
Morning #dogwalkers I'm definitely going to need some rain gear today in Lexington	dogwalkers	dog walkers
@mordecai My first camera was #Lomo! My li'l bro spoiled it - still nostalgic	Lomo	Lomo
@MindfulMomma no, it's really Michele, hubby is from Guatemala so Micaela is my Spanish name  #TheGreenTeen	TheGreenTeen	The Green Teen
@chrisamillion Im a supastar...hehe - you better win! #PistolWink. BTW - you need to #PistolWink ok? And I guarantee u a win	PistolWink	Pistol Wink
16 - 5 #Virginia leading #Hopkins at the begining of the 4th... Doesn't look good blues  #lacrosse	lacrosse	lacrosse
Well it's been only 6 hrs since my 40 min bike ride/jog/walk and my right knee doesn't want to move now. Hope I can walk tomorrow  #lupus	lupus	lupus
You can never get so many cars into Paddock Hill at the same time... Pity for Frankie and Narain  #A1GP	A1GP	A1 GP	A1GP
http://twitpic.com/3ktzh - even at this rate, i am considering much better than "3G" #indonesia mobile operator speed	indonesia	indonesia	Indonesia
i miss the sun!! #fortworth has been soo gloomy the past few days	fortworth	fort worth
#4networking	4networking	4 networking
home from #ICTEV09 great time-lots of thinking, drinks a bit  where was everyone, it was so quiet.  Has twitter got everyone's tongue?	ICTEV09	ICTEV 09	ictev09
keeps a dream journal now after he lost a great riff that came (was just too slow getting up/writing mats, guitar was in case, etc  #riff	riff	riff
gaahhhh! i want my #comet09 stream back...	comet09	comet 09	COMET 09	comet09
@cornbreadturner @bythekilowatt Adios  #OppositeTuesday	OppositeTuesday	Opposite Tuesday	opposite tuesday
I really despair over the whole copyright situation http://bit.ly/yLY0I ~ being visually impaired means you don't deserve to read  #sccr18	sccr18	sccr18	sccr 18	SCCR 18
going to see #the hangover  yeeeee	the	the
just said goodbye to the younger bro.  #misshimalready	misshimalready	miss him already
Why do I have to install 8.2 all I want is 3.0  #iPhone	iPhone	iphone	iPhone
I wish #itouch location services actually worked	itouch	itouch	iTouch
#bersetzen	bersetzen	bersetzen
Dang! We got did dirty  #cusswords	cusswords	cuss words	Cuss words
@louislandon if you take a look at #amazonfail you'll know why. There's a principal in question	amazonfail	amazon fail	Amazon fail
DOH, no love from @theclimbergirl   #climberpickup	climberpickup	climber pickup
#2wkfilm	2wkfilm	2 wk film
@AlexSmith68 I missed most of your interview - sorting out something at this end and lost contact with #sustnow	sustnow	sust now
Just saw the greatest d.t.m. (dirty teenage moustache)... on a 40+ year old. Wasn't able to snag a photo  #moustachefail	moustachefail	moustache fail
Nothing to do Today  #Bored	Bored	bored	Bored
#musicmonday     JACK'S MANNEQUIN- ORPHAN  x	musicmonday	music Monday	music monday
@anyabast THANK YOU! Will read Witch Fury soon! I bumped it back due to swag from #bea09	bea09	bea09	BEA 09	bea 09
@PandaDementia Aww  Poor you. We can be in pain together #painbuddies	painbuddies	pain buddies
Pro Tip: Nitro Fuel will stain your pants even if you wash them ~2 minutes after you spill it on them  #RCCar	RCCar	RC Car
On a shoot so not watching the Arsenal game. Taping and will watch tonight. If anyone spoils me I will be most displeased  #Stabbity	Stabbity	Stabbity
I'm getting more and more people asking where they can buy the #Ambients album. Simple answer is "not yet"  It'll be on iTunes eventually	Ambients	Ambients
Pomeranz on the Movie Show called Bana's character in #StarTrek a Klingon, he is so a Romulan... does that officially make me a trek geek	StarTrek	star trek
Morning all! 'Working' on my #blog again! http://thisislifeislifeas.blogspot.com	blog	blog
Finally got intarbutts at my house. Within the first hour I got a virus. First one in years  #malwarebytes	malwarebytes	malwarebytes	Malwarebytes
@grum have you seen who's knocked you off top spot on wefollow for #perth?	perth	perth	Perth
Got me my #Starbucks Latte Mocha. :3 It's just not as nice as the last time I got it.  Staying back with colleague till around 7ish. T_T	Starbucks	Starbucks
I really like the speed of #GoogleChrome 2.0, but can't go very long without my #Firefox extensions	GoogleChrome	google chrome
Had to cancel trip to #LBF09 - too much to do in the office	LBF09	LBF 09
Software companies jump on agile programming bandwagon (InfoWorld) #Geek #WebTech #News http://tinyurl.com/klfsn7	News	News	news
ugh, i was so hungry i scarfed my lunch before i even thought to take a pic.   #feastfriday	feastfriday	feast friday
Would like to know why I can fly west with little ill effect but flying east turns me into a gibbering wreck  great week at #teched though	teched	teched
@GoTheWallabies Rocky'll be missed here we don't want him to leave  #rugby #Leinster	Leinster	Leinster
Watching #Fringe Season 1 Finale and I am waiting for #legendoftheseeker to finish tomorrow... Then all my shows are finished....	legendoftheseeker	legend of the seeker
is very sore this morning  but feel great because of the accomplishment! #robie #robiecreek	robiecreek	robie creek
Almost missed the whole #nightshift tonight	nightshift	night shift
@lucyburchell sorry we didn't get a chance to chat at #screengrab09. Caught glimpse of you across room but was dragged home prematurely	screengrab09	screen grab 09	screengrab 09
And also trying to figure out Drupal's administration system. It causes proper confusion. My brain is like jello already  #Drupal	Drupal	Drupal
I forgot to hide my box of chocolates. Since last Saturday the whole box has been finished off by my sister  #gripe	gripe	gripe
@briangramo  I liked your interview! It's always cool to get a little behind-the-scenes truth  -- Save #Dollhouse !!!!  <3<3<3	Dollhouse	Dollhouse
Just proofread an offer for a CD-ROM project  #hello #early #90s	early	early
Just went into Video Ezy. They don't have #SG1 or #SGA and now I am sad.  They did have the first movie which I haven't seen in years.	SGA	SGA	sga
Not sure I can take much more of the weird stuff #winplaylist is playing me today	winplaylist	win playlist
http://www.lankajournal.com/?p=977 -"Terrorist"LTTE recruits children, Democractically elected Hitler Rajapakshe does #Genocide -No Diff.	Genocide	Genocide
Mum wont let me stick the #Ferrari badge sticker over the #Chrysler badge sticker on my car	Chrysler	Chrysler
looking forward to #chelsea kicking #everton 's arseeee  kick off at 3pm btw guuys.	everton	everton	Everton
#amp	amp	amp
My fix for '%' in #CakePHP urls has failed aggressive testing  There's some weird shit going on here :-S	CakePHP	CakePHP
@Eminemdrdre00 thx. I saw your post regarding the con-view - doesnt  work for me  #twitterfon	twitterfon	twitter fon	twitterfon
To put my error straight the tango shoe store I visited is called Taconeando (Taco being heel) but I keep writing Talc.  #tangothursdays	tangothursdays	tango thursdays
Still watching old eps of #lost Charlie is about to die  don't like this part.	lost	lost
I have a cat hair caught in #mypenis and it's watering up and all red and puffy now.	mypenis	my penis
@peyarili I may not agree with certain things LTTE did. But I am very saddened by this END. Now, Tamils can live in camps happily  #Eelam	Eelam	Eelam
Silly slippery @capetown made me crash into the barrier a km from home. Only bumper damage #miracle can't go to gym now	miracle	miracle
last couple of weeks the speed with #Scarlet is garbage  !	Scarlet	Scarlet
@JennaIsWriting no  they are banished to route 96 only.  the second newest type. #yarratrams I do agree that they are very cool	yarratrams	yarra trams
#prestock  r#palmpre redwood city Sprint store now sold out had 25 i'm waiting for them to port my # systems crashing under load	palmpre	palm pre
Just looked at price of #imacs and #macbooks. I need both my kidney's so won't be buying one	macbooks	macbooks
I love love love Lynette & Tom, and I hate it when they fight.  Yay for fictional character love!! Esp. #TwitterBones & #Bones <3	Bones	Bones
Thought I was getting half-decent at frothing the milk, but this morning's attempt was futile at best.  #baristawannabe	baristawannabe	barista wannabe
It's not the SH.. I can't connect on my blackberry either.  #googlewtf @futuristicplans @3ba	googlewtf	google wtf	Google WTF
@jvbbd Hello Jan! I didn't see "Client K" at #z0S09.  Nor YOU.	z0S09	z0S09
I really hate it when someone calls themself your friend BUT you only hear from them when they want something from you  #friendfail	friendfail	friend fail
Okay it's time to get off Twitter, drag my ass into the shower and go out to have lunch  ttyl Twitter and remember spread #ChrisFlu lol	ChrisFlu	chris flu
NBCNews reporting Pres Chief Econ guy #Summers is loaded with Wall Street money (8mil from a HedgeFund) from banks that were bailed out	Summers	Summers	summers
At tweetup loc, but don't recognize anyone  am outside in turquoise shirt. Please see me! #g4c09	g4c09	g4c 09	g4c09	G4C 09
crap! there #bing just solved me another technical headache #google couldn't  i feel so damn conflicted!	google	google
15 years without #Ayrton Senna... so sad!	Ayrton	Ayrton
Worked my butt off at the LB today.  Think I'll close my night with some #NKTOB twitter pics.  It's almost like being there... almost	NKTOB	NKTOB
cooking blogs not so popular in #georgia  #tbilnewmedia	tbilnewmedia	tbil new media
Got a brand new and custom designed #twitter background from http://is.gd/Rg7r get yourself one too	twitter	Twitter	twitter
gutted to discover @bounder is going to make a 'digital' version of the cardboard 'totaliser' I'm making for #weshareDI  #bluepeter	bluepeter	blue peter
@renesebastian why don't you switch to #gmail? I've used it for a while now and I love it	gmail	Gmail	gmail
Heading off for Kasauli (finally) in a short while. Still have to pack and I didn't even have breakfast today  #Famished	Famished	Famished
Well, DUH. Of course I'm going.  http://twtvite.com/jdpgem #twtvite #NHLTweetup Hamilton!	NHLTweetup	nhl tweetup	NHL tweetup
!@PDXsays  #racialprofiling was my thought too.	racialprofiling	racial profiling
@nholdway I'm not at #aces2009  'cause ... I dunno why 'cause!! These Dark Economic Times? Or ... I didn't ask for time off?	aces2009	aces2009	aces 2009	ACES 2009
I don't care about netsexor cams or the route to heaven, however, #lobster sounds super good.  I'm almost tempted to go get some.	lobster	lobster
Some dark clouds in #indiavotes #indiavotes09 #India #election : Indians are still divided on caste, relegious and regional lines.	election	election
I am so sick hearing about the #swineflu. The press is like BOB in "What about Bob"!!! Great movie!	swineflu	Swine Flu	swine flu
Bored. #underbelly is boring me. Wish the logies was on again so I could bag the shit out of fuckface gretel again.  good time great times	underbelly	underbelly
@RealGrace my @Bonnaroo tix are in limbo....as usual  #UPSsucks	UPSsucks	UPS sucks
@AnalystAlterEgo Oh yeah, it was something. Sad thing is, it`s happening everyday...  #BreakingBad	BreakingBad	Breaking Bad
@DougBenson  NO YOU ARE EVIL I WANT ONE!!   #flaxandfiberfriday	flaxandfiberfriday	flax and fiber friday
OMG THANKS! to everyone hu is tweeting #TwitterTakeover try and get all ur followers to tweet it and we will rule the world	TwitterTakeover	Twitter takeover	twitter takeover
I was so disappointed when i heard My Name Is Earl was cancelled  Somebody better pick it up! #saveEarl	saveEarl	save Earl
boo, Donald let go of Jesse James  catfights produce better ratings I suppose #celebrityapprentice	celebrityapprentice	celebrity apprentice
Three straight days of sun and nice temperatures in #Peoria... Does that mean what I think it does?  Yep... More rain mid-week	Peoria	Peoria
@mikejewell #perltweet - great idea! Did you want to use hashtags.org to get better visibility? Wish my perl skills were up to the task.	perltweet	perl tweet
had enough of WF analysis now. I need physical...! Still following #SAPPHIRE09 with intrigue so keep tweeting everyone! Wish I was there	SAPPHIRE09	SAPPHIRE 09
It's all gone a bit Pete at Fratton Park  #Pompey	Pompey	Pompey
@poynterlubz forget #downtoearthness 2day....its all about #votemcfly  lets go!!!!!	votemcfly	vote mcfly	vote McFly
#Java is not working - hmph!  Can't upload photos to #Facebook.	Facebook	Facebook
@mlyons Heard there was some wifi prob there. Just in case, the hashtag is #polc09 not #pol09. Made same mistake earlier	pol09	POL 09	pol09	pol 09
just ran over a squirrel    #gfymonday	gfymonday	gfy monday
Last pack of Dew #Throwback was flat   Not as awesome as the first two I got in the beginning.  Stocked up...hope they aren't ALL flat.	Throwback	Throwback
Sorry NLA's Ballet Russes exhibit URL didn't work  #sv2009 Try http://is.gd/tBV6	sv2009	sv2009	SV 2009	sv 2009
@tokyomod no mic at the mo!  #JapanTechTalk	JapanTechTalk	Japan Tech Talk
@anitaerikson hehe, I remember that ANZ rainbow  #EFTPOS	EFTPOS	EFTPOS
Is hopeing some of his friends get him cool shirts since he couldnt #bamboozle it like all them  ps fob. Nfg. tc!Tbs. Allong them lines	bamboozle	bamboozle
Getting ready for work  I would say I'm happy it's Friday but I also have work tomorrow... #SaveEarl!	SaveEarl	Save Earl
#MQM has opted to strike, May 12th - Altaf bhai to unveil what really happened in #Karachi  http://tinyurl.com/c73ehq	Karachi	Karachi
slowly realising that most #jquery #lightboxes are actually pretty rubbish	lightboxes	lightboxes
Is anyone's #visialvoicemail working. Have done the sync. Turned off & on. But still not going  Help?	visialvoicemail	visial voicemail
The Swanage fieldtrip is legendary for carnage, it's the only reason I chose Geography... pity my uni doesn't run it  #theinbetweeners	theinbetweeners	the inbetweeners
Victoria Embankment (650): Good size and spec rooms, nice location, but weird furniture and tenant hated landlord  #property #twdn	twdn	TWDN	twdn
@Kogenre crap, im a week out on the geek meet ?  i guess i have been quite distracted the past week, doh #kilaumeet	kilaumeet	kilau meet	Kilau meet
work//moving #kidsmin sets//capturing//youth alive//NTSC HYPER-DEATH//amazing night//worship Jesus//tired//work tomorrow//dentist  //sleep	kidsmin	kids min
Wants romance like in #sleeplessinseattle	sleeplessinseattle	sleepless in seattle
Having a bad end to a bad week ... Never going to be a great coder at this rate  #nevergonnamounttanuthin http://bit.ly/hAKn2	nevergonnamounttanuthin	never gonna mount ta nuthin'	never gonna mount ta nuthin	never gonna 'mount ta nuthin'
I am on the waitinglist for #uxcb09	uxcb09	uxcb09
again stuck with javascript  #web2.0 designer #web2.0 design #web2.0 http://developersouvik.orgfree.com	web2	web 2	Web 2
@meghannian ::falls to the ground taking you with me and huggles hard:: #imissedyou HIHIHIHIHI!!!! what did i miss 2day? #stupidworksuxes	stupidworksuxes	stupid work suxes
@ndoto Woow! Shelby's gonna be crushed.  #hillhouse	hillhouse	hill house	hillhouse
#Culture. The #Arts. #Outdoors. New Jersey? Grounds for Sculpture:  http://bit.ly/3mmAZp Whodathunkit?	Outdoors	outdoors
@Mtn_Dew #throwback I love the clean sweet taste of the Throwback Dew  My vote to keep it permanent or longer !	throwback	throwback
I dug through my to-be-recycled pile 4 my Amazon receipt only to find it's been 43 day since I got my #Kindle. I cant exchange 4 the DX.	Kindle	Kindle
Sad face for Jacquiline and Jody.  #toughlove	toughlove	tough love
Wish we had a garden so we could have a bbq tonight...  might set up a lounge bbq type thing, that'll work. #fridayfirehazzard	fridayfirehazzard	friday fire hazzard
Forecast for #brighton this weekend is sun, sun, sun.	brighton	Brighton	brighton
"python bit me. i know, I should have known better.   http://trac.jwp.name/blog/python_got_me  #python #postgresql": http://twitter.co ...	postgresql	postgresql
@TheCastleInn We stocked Pilsner Urquell for a while, very popular. The obvious choice is budvar, then you can have light & dark  #ukpubs	ukpubs	uk pubs
@apinaud Added to my #netflix list, only at about 160 down	netflix	netflix	Netflix
@brampitoyo - ZOMFG. @portlandpolice certainly must have a better use of taxpayer $ than incarcerating a #typenerd.?!?	typenerd	type nerd
@rmilana yep @adamsconsulting is the new member in #coffeeclub (^_~)! *cheers* lol	coffeeclub	coffee club
Thus far, Metaverse U has used the Second Life = Virtual Worlds, rather than the gamier Terra Nova usage. I'm in the TN camp  #metaverseu	metaverseu	metaverse u	metaverseu
Today getting ready and packing for #EuroDjangoCon Also have to finalise my tax returns	EuroDjangoCon	Euro DjangoCon	Euro Django Con
#beer #friday #melbourne #cbd #mtub #mini #cmon Thirsty and lonely ... you buggers are making me feel like a scotty no mates	melbourne	melbourne	Melbourne
@DrAngelique No kidding. I think we may finally have it going... but it is past my bedtime! This is now gonna take all night...  #SATO48	SATO48	SATO48	SATO 48
@indysawhney seems like u r just pushing your #wcm site. i really cant beleive you are an IT pro and havent heard of #joomla or #drupal.	joomla	joomla	Joomla
Creating diagrams in Word is just a PITA!  I will use OmniGraffle next time. #Wordsucks #OmniGraffle	OmniGraffle	OmniGraffle
Well this under the desk keyboard thing I bought over the weekend is exactly the wrong size for my desk.  #Fellowes	Fellowes	Fellowes
Windows #azure projects geolocated in south-west won't get past initialisation.  Any ideas @smarx / @windowsazure ?	azure	azure
<3s #ophcrack. Managed to forget the admin passwords to two Windows installs	ophcrack	Ophcrack	oph crack	ophcrack
img of house, when they come back from holidays in ireland, just made me spit coke over my keyboard!  #Marley&me	Marley	Marley
Waiting for #noagenda to show up in iTunes!	noagenda	no agenda
I see: #Stansted express I also cutting cost: no controller in trains but instead an impressive Gestapo-like security at entrance.	Stansted	Stansted
Wish I was at #Mesh09	Mesh09	Mesh 09	MESH 09	mesh09
Leno time is near  I love U Leno !!!!!  Ill miss U !!! #jayleno #nbc #thetonightshow	jayleno	jay leno	Jay Leno
@legacy62 nothing too new. Been trying out #rpattz fav beer so we'll have something in common when we start makin babies	rpattz	rpattz
@Pinstripe101 why aren't you called penfold?!  #goldenopportunitymissed   @malkinbister @jimboeth	goldenopportunitymissed	golden opportunity missed
Sorry not to be able to make it in person - marking and MSc admissions stuff to do   #uollts	uollts	uollts
@thriftymom What are #primal pants made out of?	primal	primal
@rmilana Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now  @dharshana	coffeclub	Coffe Club	coffe club
Massive headache all day  At least the #Hawks won tho!	Hawks	Hawks
citibank won't send me my payee confirmation number so i can't pay for my rent or my #socks	socks	socks
Hey #TYGaman Quit lying you  never reply to me on twitter   (TYGaman live > http://ustre.am/2Kcd)	TYGaman	TYGa man	TYGaman
Just discovered one of the systems I'll be live demo-ing at #EdAust09 is moving servers an hour before my presentation	EdAust09	EdAust09	EdAust 09	Ed Aust 09
British weather FAIL! #weather fail	weather	weather
I slept like a baby, didn't hear a thing! Storm damages  #AnkenyLife #Storm http://twitpic.com/7panz	Storm	storm
@halosecretarial There is a hashtag #IVAA09 for the Summit  I'm not cool either   Couldn't go.	IVAA09	IVAA 09
@porridgebrain Me neither.  That's 4.30 Danish time. #simeonhobbes	simeonhobbes	Simeon Hobbes	simeon hobbes
not to be too macabre but its hard to believe we dropped a real nuclear weapon on real japanese humans.  http://ow.ly/9NRu #warisfucked	warisfucked	war is fucked
@chellanglo MOMMM!!!! bro @zachflauaus called me and sis @rmilana #Twitterwhore 's	Twitterwhore	Twitter whore
Just got Delicious Library license key, scanning everything with #barcodes. Burt's Bees Beeswax lipbalm fail.	barcodes	barcodes
Thinking this weeks hospital appointments et al will prob halt plans to attend #EdTweetup tomorrow - babysitters etc... damn bad timing	EdTweetup	Ed Tweetup
starting PN lean coaching next week. can't wait, I'm about 5% compliant right now   #PNLC	PNLC	PNLC
ccache: not found #openmoko	openmoko	openmoko
#Twitter fail? I can't block the #spam people	spam	spam
#jonasparanoid #mitchelmusso #jonasparanoid #mitchelmusso #jonasparanoid #mitchelmusso #jonasparanoid #mitchelmusso  love them both! xx	jonasparanoid	Jonas paranoid	jonas paranoid
@Cheaty ummm...my whole day has been a cheat meal  #hotasspact2009	hotasspact2009	hot ass pact 2009
Leaving San Juan to head back to NC.  What a great #shoptoearn weekend!	shoptoearn	shop to earn
yuk, just blocked porn follower  Am having #FlingoutFriday so far!	FlingoutFriday	Fling out Friday
I got some sun today  and I got my #fullmooncrazy tickets ordered!	fullmooncrazy	full moon crazy
Super tired - don't know what's wrong with me - I feel really wiped out at the moment  xxx #trendfixing	trendfixing	trend fixing
okay - want to finish coffee but have 4 panels to see at 9am.  #ica09	ica09	ica 09	ica09	ICA 09
@RebeccaHappy I have a lot of Earth Day & #conservation pages & books in my website. Sadly the elections have dominated everything	conservation	conservation
#flylady using things I already have, so short grocery list this week, only 1 McDonald's night b/c of baseball game Friday	flylady	FlyLady	flylady
Dell FX100 Pc-over-IP audio device (Teradici) is giving me a hard time in #Linux #Ubuntu Jaunty  Kernel isnt loading the snd-hda-intel drv	Ubuntu	Ubuntu
@Vikingfist alrighty, thanks man, will give it a go  #twitterfail	twitterfail	twitter fail
my shoulders hurt from pilates  http://bit.ly/BloIt  #cowfriday	cowfriday	cow friday
I would rather be at the Riverside watching the #cricket, than at home studying  http://ff.im/-2YgKA	cricket	cricket
Missed TCAF due to sickness and soccer....  #tcaf	tcaf	TCAF	tcaf
@papadimitriou I know. You will be VERY missed Paul!   #TBarcamp	TBarcamp	T Barcamp
problemi con #TweetDeck	TweetDeck	Tweet Deck
@bermudaonion good things come to those who wait!     #readathon	readathon	readathon
@WarrenWhitlock Thx & Sorry to be missing you at http://lifeclassroom.tv  my schedule didn't jive this time round  Enjoy! #lastmasters	lastmasters	last masters
Bout To Do My #FollowFriday	FollowFriday	Follow Friday
@repressd That's past tense - "owned" a pigeon. #grammarnazi. (it had just moved in here a few days ago)	grammarnazi	grammar nazi
Bummer...we just learned that we won't be able to ride the camels due to the recent rains.   #DSAA09	DSAA09	DSAA09	DSAA 09
I miss the #TalkingHeads. It's a crime that they don't make music anymore.	TalkingHeads	Talking Heads
@Drifter0658 Unfortunately there is still not enough resources about #Croatia online!	Croatia	Croatia
I think my #connect360 gave up the ghost.  I cannot seem to get music or photos on my #xbox360 anymore from the #iMac	xbox360	Xbox 360
@RolandLegrand ActiveWorlds still doesn't run on Macs or Linux, does it? That's what it can't do, sadly  #metameets	metameets	meta meets
#Lahore Doesn't feel like leaving Lahore now  http://tinyurl.com/dd7bu5	Lahore	Lahore
Paying for my excesses at the #Irish night in Nealon's	Irish	Irish
AAARRGGHH seems I forgot to book on the #pelc09 conf dinner at the aquarium and it's fully booked Gutted  Anyone free for dinner on Thur?!	pelc09	pelc 09
#genealogy woes: "Site down for maintenance, try again later." Dweebs.  Stuff to do! Gimme site back!	genealogy	genealogy
@thelocaltourist You were a great moderator last night at #smcchicago event! Great meeting you	smcchicago	smc chicago
@creacher love GM as well, just wish the scripts for #geocaching would work again, i dont have the patience to be modifying them myself	geocaching	geocaching
All 'sorted' and clean now. The landlord will never know  #House Fire	House	House
@Storm_Crow Means we should be able to get it on September 19.  #dollhouse	dollhouse	dollhouse
@Starlight237 ich habs auch nicht  #GreenDay	GreenDay	Green Day
I am unequally yoked   #lostfanfail	lostfanfail	lost fan fail
@retrodiva I WISH I could be in bed by nine once in a while. I never make it in before 3-4 a.m.  #sleepdeprived. Doing too much.	sleepdeprived	sleep deprived
I see everyone attending #twiist ! Why do I have so much work	twiist	twiist
@lynbot #shitstack I didn't even get to see it  How you gonna stalk me? You're gonna come to Lady GaGa with me aren't you?!	shitstack	shit stack
jane_l I bet the detective is going to thank her by giving her anus a righteous bruising.  #rrtheatre	rrtheatre	RR theatre	rr theatre
water pipe blown, water under the house, developing terminated.  #unnecessary_shit	unnecessary_shit	unnecessary _ shit
@minxuan following #bizcase then kanna distract by aware la	bizcase	biz case
Trying to patch WoW and the patch I need is on #gamearena but their sucky servers time out on download...	gamearena	game arena
Everyone seems so motivated today! I'm going to pull myself together and drag myself into town to look for some boots for #Glasto	Glasto	Glasto
6:29 pm - ok, let's go now through #bowman #strategicClock but first.. a break :-0 aargh.. tired	strategicClock	strategic Clock
Really nauseous from my #ifast today. Does anyone else have this issue? How long is it going to keep happening?	ifast	ifast	I fast
browsing other tweeters training times for #bupa10k and gulping a bit. I was pleased with 50 mins	bupa10k	bupa 10k	BUPA 10k
DT error on my reports...  - WSPRnet - http://wsprnet.org/drupal/node/568 #hamr	hamr	HAMR	hamr
@vasthestampede i know right?   #acen  also, preparing to play some gf11	acen	acen
"Solid Bullpen Showing Comes Undone". Post editors can just paste in same headline for #Nats on a daily basis.	Nats	nats
Muy triste #WaltzWithBashir	WaltzWithBashir	Waltz With Bashir
Had to cancel subscriptions today to NZZ and Economist at office  #costsavings Luckily they also have online versions	costsavings	cost savings
I wish I could make this: http://tinyurl.com/crlqp8 with the sliders.  #startrekarg	startrekarg	star trek arg
@goldi_m except im on site near the airport on Dixon!  i have a lil #starbucks gps in my head hehe	starbucks	starbucks
@katrchrdsn Without whipped topping, there is no shortcake.   #shortcakefail	shortcakefail	shortcake fail
Graveyard charged my card twice (one correct total, one random amt) from last night's #atltweet tweetup. Check your accounts!	atltweet	atl tweet
i don't think my dog likes #dubstep either  #howling	howling	howling
if only i could hear #rightturn live this summer	rightturn	right turn
Have been dancing with the waves dill dusk, tried to fight off my cold #saltwater ... didn't really work though	saltwater	salt water
Got Mario STUCK! Lame! Where did my flying ability go?  #Wii on Twitpic http://bit.ly/ueUkT (via @lightmanx5) by @TM_Image	Wii	Wii
Took 10yo on 20-mile bike ride getting ready for 25-mile Elephant Rock next weekend. Only one unfound #geocache on the route and DNF'd it	geocache	geocache
@anjanetteopal Ack, you totally did.  #keysinmahcar	keysinmahcar	keys in mah car
@_everaldo I saw #squirrel some months ago on your twitter. I'm sorry it's for Mac only	squirrel	squirrel
I just rolled up and down in an office chair in the hallway and everyone ignored me  but it woke me up . #psychunitentertainment	psychunitentertainment	psych unit entertainment
@lisibo ooohhhhh - sorry  So sad - never noticed the dollar signs! #oxteach	oxteach	ox teach	oxteach
@OhMAriana That sounds like our house! My son loves to throw balls, kick balls, chase balls....like a puppy!  #Kelloggs	Kelloggs	Kelloggs
.@Boddingtons awesome thank you Princess!!! use it all day please!!!  #noundiessunday	noundiessunday	no undies sunday
#ipv6summit - yes Windows OS has "power shell"!! weeeee - how useless	ipv6summit	IPv6 Summit
Scale gods were pleased this morning  whoo hoo! #sparkpeople	sparkpeople	spark people	sparkpeople
last year we had like 5 people on twitter here.  now, cant keep up with us all  #emcworld	emcworld	EMC world	emc world
@lil_meg_91 Nahh @shortstackband shall rule the world! and thanks for the FF thing  #shortstack #shaundiviney #andyclemmensen #bradiewebb!	shortstack	short stack	ShortStack	Short Stack
unfortunally i forgot my #macbook at home in #bremen  so i have to work with a windows pc and to be honest: and i hate it ;-)	bremen	Bremen	bremen
I tried to upload a new profile pic from #startup2startup last night and Twitter's not letting me...so now I am sad and photo-less. FAIL	startup2startup	start up 2 start up	start-up 2 start-up	startup 2 startup
Whatever happened to the Tiramisu that Kapiti used to import?  Can't find it anymore at Foodtown  #cravingsomethingsweet	cravingsomethingsweet	craving something sweet
Loved the funeral neocon on SNL.  Reminded me of #TCOT.	TCOT	tcot
